node,degree,strategy,adoption_time,tau,seed_fraction
WennerbergJ,33,degree,1,0.05,0.0025
SkroderC,13,degree,1,0.05,0.0025
DayAT,13,degree,1,0.05,0.0025
KochW,13,degree,1,0.05,0.0025
SalentijnEG,11,degree,1,0.05,0.0025
YamJKH,7,degree,1,0.05,0.0025
OrrenE,4,degree,1,0.05,0.0025
VanEckCL,19,degree,1,0.05,0.0025
FarnesJS,35,degree,1,0.05,0.0025
FerrièreK,19,degree,1,0.05,0.0025
HorellouC,19,degree,1,0.05,0.0025
JelićV,19,degree,1,0.05,0.0025
MulcahyDD,36,degree,1,0.05,0.0025
PoldermanIM,19,degree,1,0.05,0.0025
McCluskeyK,18,degree,1,0.05,0.0025
DesmethP,18,degree,1,0.05,0.0025
HideakiS,18,degree,1,0.05,0.0025
MoriyaO,18,degree,1,0.05,0.0025
ItohT,18,degree,1,0.05,0.0025
LeeJS,33,degree,1,0.05,0.0025
HazbónMH,18,degree,1,0.05,0.0025
LimaN,18,degree,1,0.05,0.0025
EvtushenkoLBMK,18,degree,1,0.05,0.0025
BunkB,18,degree,1,0.05,0.0025
CouckeW,38,degree,1,0.05,0.0025
vanMourikK,3,degree,1,0.05,0.0025
IoriV,16,degree,1,0.05,0.0025
WoltersFJ,8,degree,1,0.05,0.0025
DierolfV,6,degree,1,0.05,0.0025
TakatsuJ,6,degree,1,0.05,0.0025
FujiR,6,degree,1,0.05,0.0025
TatebayashiJ,6,degree,1,0.05,0.0025
BuissonD,14,degree,1,0.05,0.0025
WaaijenborgS,8,degree,1,0.05,0.0025
KorobkoO,15,degree,1,0.05,0.0025
WillemsvanDijkK,7,degree,1,0.05,0.0025
LipsM,7,degree,1,0.05,0.0025
WilderjansTF,13,degree,1,0.05,0.0025
CaoH,86,degree,1,0.05,0.0025
HosonoN,15,degree,1,0.05,0.0025
RodenburgHR,4,degree,1,0.05,0.0025
KawashAM,19,degree,1,0.05,0.0025
FordAJ,34,degree,1,0.05,0.0025
WitteveenJ,8,degree,1,0.05,0.0025
SzakacsZ,8,degree,1,0.05,0.0025
BojtarM,8,degree,1,0.05,0.0025
KallayM,14,degree,1,0.05,0.0025
TheMINBARCollaboration,9,degree,1,0.05,0.0025
VanSelmsMKA,2,degree,1,0.05,0.0025
ChliamovitchG,6,degree,1,0.05,0.0025
FalconeJL,26,degree,1,0.05,0.0025
KlinkAD,6,degree,1,0.05,0.0025
vanHeeringenS,21,degree,1,0.05,0.0025
HaiderIAJB,9,degree,1,0.05,0.0025
AbuaufH,9,degree,1,0.05,0.0025
NtuiVO,9,degree,1,0.05,0.0025
CharnikhovaTABS,9,degree,1,0.05,0.0025
CoatesRA,6,degree,1,0.05,0.0025
AlQaissiehT,19,degree,1,0.05,0.0025
PaladoA,19,degree,1,0.05,0.0025
AsmusD,19,degree,1,0.05,0.0025
BelMC,19,degree,1,0.05,0.0025
KoljonenK,19,degree,1,0.05,0.0025
PribanicB,10,degree,1,0.05,0.0025
SaalfrankP,11,degree,1,0.05,0.0025
MishraH,5,degree,1,0.05,0.0025
BelyaevaLA,5,degree,1,0.05,0.0025
SchneiderGF,5,degree,1,0.05,0.0025
AlMannaeiA,13,degree,1,0.05,0.0025
MaccaroneTMJJ,23,degree,1,0.05,0.0025
NaillonA,4,degree,1,0.05,0.0025
KarnsAS,2,degree,1,0.05,0.0025
BorgmannK,18,degree,1,0.05,0.0025
GrénmanRVJM,18,degree,1,0.05,0.0025
MoutL,18,degree,1,0.05,0.0025
SeversonTM,18,degree,1,0.05,0.0025
vanVelthuysenML,18,degree,1,0.05,0.0025
HendrickxG,19,degree,1,0.05,0.0025
BorraVM,19,degree,1,0.05,0.0025
SteenackersE,19,degree,1,0.05,0.0025
YorganTA,19,degree,1,0.05,0.0025
BoudinE,19,degree,1,0.05,0.0025
WatervalJJ,19,degree,1,0.05,0.0025
AydemirTB,19,degree,1,0.05,0.0025
KamerlingN,19,degree,1,0.05,0.0025
BehetsGJ,19,degree,1,0.05,0.0025
PlumeyerC,19,degree,1,0.05,0.0025
D'HaesePC,19,degree,1,0.05,0.0025
BusseB,19,degree,1,0.05,0.0025
LammensM,19,degree,1,0.05,0.0025
MortierG,19,degree,1,0.05,0.0025
CousinsRJ,19,degree,1,0.05,0.0025
SchinkeT,19,degree,1,0.05,0.0025
vanHulW,19,degree,1,0.05,0.0025
SteenbergenMAEHA,17,degree,1,0.05,0.0025
DickeMEBR,17,degree,1,0.05,0.0025
ChengG,17,degree,1,0.05,0.0025
KappersI,17,degree,1,0.05,0.0025
KlinkhamerPGL,20,degree,1,0.05,0.0025
MoudenS,17,degree,1,0.05,0.0025
SardeSJ,17,degree,1,0.05,0.0025
VanWeesSCM,37,degree,1,0.05,0.0025
BroekgaardenC,39,degree,1,0.05,0.0025
BuryA,15,degree,1,0.05,0.0025
HuSX,10,degree,1,0.05,0.0025
LiWL,10,degree,1,0.05,0.0025
vanStipdonkMJ,25,degree,1,0.05,0.0025
PendeN,18,degree,1,0.05,0.0025
WeberPM,23,degree,1,0.05,0.0025
KuruE,10,degree,1,0.05,0.0025
RittmannSKMR,10,degree,1,0.05,0.0025
LeischN,15,degree,1,0.05,0.0025
VanNieuwenhzeMS,10,degree,1,0.05,0.0025
BrunYV,19,degree,1,0.05,0.0025
WuHQ,3,degree,1,0.05,0.0025
YanCS,3,degree,1,0.05,0.0025
WierengaM,10,degree,1,0.05,0.0025
ProcacciantiG,11,degree,1,0.05,0.0025
LagoP,13,degree,1,0.05,0.0025
DomínguezMT,18,degree,1,0.05,0.0025
AmbusP,35,degree,1,0.05,0.0025
BoeckxP,20,degree,1,0.05,0.0025
GarnettMHKDG,16,degree,1,0.05,0.0025
MasonSL,35,degree,1,0.05,0.0025
NielsenCS,18,degree,1,0.05,0.0025
SalasP,19,degree,1,0.05,0.0025
vanAmesfoortAS,39,degree,1,0.05,0.0025
ØvsthusM,10,degree,1,0.05,0.0025
PappEA,10,degree,1,0.05,0.0025
YatesSC,16,degree,1,0.05,0.0025
SilvestriL,10,degree,1,0.05,0.0025
PavoneFS,10,degree,1,0.05,0.0025
PuchadesMA,10,degree,1,0.05,0.0025
LeergaardTB,10,degree,1,0.05,0.0025
SurdovaK,7,degree,1,0.05,0.0025
GarsdenH,10,degree,1,0.05,0.0025
LawC,52,degree,1,0.05,0.0025
StaleyTD,47,degree,1,0.05,0.0025
AlexovA,110,degree,1,0.05,0.0025
DeMesmaekerARSCP,7,degree,1,0.05,0.0025
Eltink-EMA,5,degree,1,0.05,0.0025
tenHoeveJ,5,degree,1,0.05,0.0025
deJonghT,5,degree,1,0.05,0.0025
GambonDL,17,degree,1,0.05,0.0025
BalzerAK,8,degree,1,0.05,0.0025
NANTENCollaboration,8,degree,1,0.05,0.0025
AbramowskiA,8,degree,1,0.05,0.0025
BoyetteL,10,degree,1,0.05,0.0025
SimonsC,20,degree,1,0.05,0.0025
DeHaanL,6,degree,1,0.05,0.0025
KellyPL,28,degree,1,0.05,0.0025
RodneyS,18,degree,1,0.05,0.0025
KaiserN,18,degree,1,0.05,0.0025
BroadhurstT,22,degree,1,0.05,0.0025
TreuTPGPG,18,degree,1,0.05,0.0025
MorishitaT,18,degree,1,0.05,0.0025
JauzacM,18,degree,1,0.05,0.0025
RossTW,18,degree,1,0.05,0.0025
FilippenkoAV,78,degree,1,0.05,0.0025
WeinerBJ,18,degree,1,0.05,0.0025
LeemanRF,7,degree,1,0.05,0.0025
NogueiraC,7,degree,1,0.05,0.0025
SerafiniK,7,degree,1,0.05,0.0025
DeMartiniKS,7,degree,1,0.05,0.0025
BarghJA,12,degree,1,0.05,0.0025
O'MalleySS,7,degree,1,0.05,0.0025
AhnenMLHESSC,8,degree,1,0.05,0.0025
MenningS,14,degree,1,0.05,0.0025
NgW,14,degree,1,0.05,0.0025
RizzoL,5,degree,1,0.05,0.0025
KrätkeR,5,degree,1,0.05,0.0025
LindersJ,10,degree,1,0.05,0.0025
ScottM,33,degree,1,0.05,0.0025
VighiM,5,degree,1,0.05,0.0025
RuijsNM,6,degree,1,0.05,0.0025
MühleisenH,8,degree,1,0.05,0.0025
vanElterenA,6,degree,1,0.05,0.0025
KalterJVLIM,9,degree,1,0.05,0.0025
TastepeCS,8,degree,1,0.05,0.0025
DonnetM,6,degree,1,0.05,0.0025
DoulabiBZ,23,degree,1,0.05,0.0025
GaitanisG,6,degree,1,0.05,0.0025
BassukasID,6,degree,1,0.05,0.0025
DJ,6,degree,1,0.05,0.0025
TL,6,degree,1,0.05,0.0025
AalbersM,20,degree,1,0.05,0.0025
WernerA,38,degree,1,0.05,0.0025
VissersME,12,degree,1,0.05,0.0025
MouterAK,5,degree,1,0.05,0.0025
VermaireJH,21,degree,1,0.05,0.0025
deGrootRJ,3,degree,1,0.05,0.0025
vanderRijkenREA,5,degree,1,0.05,0.0025
SmetteA,121,degree,1,0.05,0.0025
BrunsdenE,10,degree,1,0.05,0.0025
AzaleeBostroemK,10,degree,1,0.05,0.0025
ShivversI,10,degree,1,0.05,0.0025
ChareonsudjaiS,5,degree,1,0.05,0.0025
D'AngeloC,33,degree,1,0.05,0.0025
NealeNR,3,degree,1,0.05,0.0025
vandeWateringFF,7,degree,1,0.05,0.0025
VolkovM,7,degree,1,0.05,0.0025
DekkersJ,9,degree,1,0.05,0.0025
HuizingaTWJ,51,degree,1,0.05,0.0025
PraetoriusHA,7,degree,1,0.05,0.0025
ToesREM,11,degree,1,0.05,0.0025
vanderWoudeD,7,degree,1,0.05,0.0025
VorselenD,6,degree,1,0.05,0.0025
PetersPJ,9,degree,1,0.05,0.0025
WeiR,6,degree,1,0.05,0.0025
Martin-SomerA,5,degree,1,0.05,0.0025
GrzeticJ,24,degree,1,0.05,0.0025
HaseWL,5,degree,1,0.05,0.0025
SpeziaR,6,degree,1,0.05,0.0025
SmithLJ,64,degree,1,0.05,0.0025
TosiM,44,degree,1,0.05,0.0025
NICERTeam,24,degree,1,0.05,0.0025
deVoogdL,16,degree,1,0.05,0.0025
ZwitserRJ,16,degree,1,0.05,0.0025
AngellCA,7,degree,1,0.05,0.0025
ZhaoZF,4,degree,1,0.05,0.0025
BanerjeeD,39,degree,1,0.05,0.0025
SalamatovaE,6,degree,1,0.05,0.0025
CunhaAV,6,degree,1,0.05,0.0025
JansenTLC,6,degree,1,0.05,0.0025
PshenichnikovMS,13,degree,1,0.05,0.0025
KraftRP,19,degree,1,0.05,0.0025
CarilliC,21,degree,1,0.05,0.0025
EdgeAC,39,degree,1,0.05,0.0025
HarrisDE,38,degree,1,0.05,0.0025
LaingRA,22,degree,1,0.05,0.0025
MathewsWG,22,degree,1,0.05,0.0025
PerleyRA,22,degree,1,0.05,0.0025
MontijnRC,62,degree,1,0.05,0.0025
ZuconelliCR,6,degree,1,0.05,0.0025
TerweyF,6,degree,1,0.05,0.0025
vanUnenJAHMJW,6,degree,1,0.05,0.0025
HughesTR,17,degree,1,0.05,0.0025
CovaciAGLE,17,degree,1,0.05,0.0025
HoutkoopBL,5,degree,1,0.05,0.0025
ChambersC,5,degree,1,0.05,0.0025
BishopDVM,13,degree,1,0.05,0.0025
NicholsTE,9,degree,1,0.05,0.0025
BachesS,4,degree,1,0.05,0.0025
BoschkerHTS,26,degree,1,0.05,0.0025
JungeT,5,degree,1,0.05,0.0025
PastewkaL,5,degree,1,0.05,0.0025
WiersRWPEK,11,degree,1,0.05,0.0025
FitzgeraldA,11,degree,1,0.05,0.0025
WhiteLK,11,degree,1,0.05,0.0025
Bar-HaimY,11,degree,1,0.05,0.0025
AsikainenPJ,8,degree,1,0.05,0.0025
KullaaAM,15,degree,1,0.05,0.0025
KoistinenA,13,degree,1,0.05,0.0025
JochumM,16,degree,1,0.05,0.0025
Bratti-vanderWerfMKJ,7,degree,1,0.05,0.0025
PostelMG,7,degree,1,0.05,0.0025
KunzliP,4,degree,1,0.05,0.0025
BraitoV,6,degree,1,0.05,0.0025
AndersonK,65,degree,1,0.05,0.0025
vanSchaikR,22,degree,1,0.05,0.0025
vanOostromR,17,degree,1,0.05,0.0025
CherliC,7,degree,1,0.05,0.0025
DungaitJAJ,7,degree,1,0.05,0.0025
vanAkenJM,17,degree,1,0.05,0.0025
FrayneL,8,degree,1,0.05,0.0025
DasN,8,degree,1,0.05,0.0025
VosJG,24,degree,1,0.05,0.0025
GarritsenH,5,degree,1,0.05,0.0025
NoomS,5,degree,1,0.05,0.0025
KraaijG,5,degree,1,0.05,0.0025
JulierACMABS,9,degree,1,0.05,0.0025
DjagbleteyGD,9,degree,1,0.05,0.0025
ManuEA,9,degree,1,0.05,0.0025
Al-MamganiA,12,degree,1,0.05,0.0025
AmelianchikA,8,degree,1,0.05,0.0025
VerhaagF,5,degree,1,0.05,0.0025
KotahJ,5,degree,1,0.05,0.0025
OkamotoYK,27,degree,1,0.05,0.0025
KlippelA,12,degree,1,0.05,0.0025
ViechtbauerW,43,degree,1,0.05,0.0025
BernardSE,11,degree,1,0.05,0.0025
EerensteinSEJ,49,degree,1,0.05,0.0025
PlaatBEC,11,degree,1,0.05,0.0025
LangeveldTAPM,11,degree,1,0.05,0.0025
DutchHeadandNeckSociety,11,degree,1,0.05,0.0025
IcksA,3,degree,1,0.05,0.0025
McLarenJD,16,degree,1,0.05,0.0025
BulerJJ,9,degree,1,0.05,0.0025
SchreckengostT,9,degree,1,0.05,0.0025
SmolinskyJA,9,degree,1,0.05,0.0025
DawsonDK,9,degree,1,0.05,0.0025
WaltersEL,9,degree,1,0.05,0.0025
MiquelS,19,degree,1,0.05,0.0025
ChampC,19,degree,1,0.05,0.0025
BahrBA,19,degree,1,0.05,0.0025
BánátiD,19,degree,1,0.05,0.0025
CederholmT,19,degree,1,0.05,0.0025
CryanJ,19,degree,1,0.05,0.0025
FarrimondJA,19,degree,1,0.05,0.0025
MaudsleyS,19,degree,1,0.05,0.0025
MilenkovicD,19,degree,1,0.05,0.0025
MohajeriMH,19,degree,1,0.05,0.0025
SijbenJ,19,degree,1,0.05,0.0025
SolomonA,19,degree,1,0.05,0.0025
GeurtsL,19,degree,1,0.05,0.0025
BosMGN,20,degree,1,0.05,0.0025
RavasioD,6,degree,1,0.05,0.0025
CarlinS,6,degree,1,0.05,0.0025
VrhovsekU,6,degree,1,0.05,0.0025
WaltherA,6,degree,1,0.05,0.0025
WendlandJ,6,degree,1,0.05,0.0025
DeRubeisR,7,degree,1,0.05,0.0025
Robledo-SierraJ,1,degree,1,0.05,0.0025
SkorvanekM,12,degree,1,0.05,0.0025
JahanshahiM,12,degree,1,0.05,0.0025
RektorovaI,12,degree,1,0.05,0.0025
GoetzCG,12,degree,1,0.05,0.0025
StebbinsGT,10,degree,1,0.05,0.0025
Martinez-MartinP,10,degree,1,0.05,0.0025
KourtellarisA,7,degree,1,0.05,0.0025
Tark-DameM,13,degree,1,0.05,0.0025
VahabiM,12,degree,1,0.05,0.0025
VosBE,8,degree,1,0.05,0.0025
deCagnyHCG,5,degree,1,0.05,0.0025
MacKintoshFC,34,degree,1,0.05,0.0025
ZomerCL,3,degree,1,0.05,0.0025
RoelsW,19,degree,1,0.05,0.0025
vanSchootenB,28,degree,1,0.05,0.0025
VermeerJEM,64,degree,1,0.05,0.0025
LahaD,17,degree,1,0.05,0.0025
WillemsLAJ,17,degree,1,0.05,0.0025
LigterinkWHBS,17,degree,1,0.05,0.0025
GillaspyG,17,degree,1,0.05,0.0025
SchaafG,17,degree,1,0.05,0.0025
KunertR,5,degree,1,0.05,0.0025
RuhéHG,33,degree,1,0.05,0.0025
deBontPAJM,15,degree,1,0.05,0.0025
vanderVleugelBM,16,degree,1,0.05,0.0025
vanOersRFM,12,degree,1,0.05,0.0025
vanLeeuwenBRC,4,degree,1,0.05,0.0025
KreterM,16,degree,1,0.05,0.0025
BöckM,46,degree,1,0.05,0.0025
BurnettT,10,degree,1,0.05,0.0025
StraderJMJJCA,16,degree,1,0.05,0.0025
LiKL,16,degree,1,0.05,0.0025
DolanCV,138,degree,1,0.05,0.0025
FrankenA,10,degree,1,0.05,0.0025
deJongWA,17,degree,1,0.05,0.0025
TrautweinEA,15,degree,1,0.05,0.0025
HeuvelingDA,16,degree,1,0.05,0.0025
vanDongenGAMS,10,degree,1,0.05,0.0025
RussoJ,6,degree,1,0.05,0.0025
D'AmicoN,70,degree,1,0.05,0.0025
AmirjalayerSMCA,3,degree,1,0.05,0.0025
BernaJ,6,degree,1,0.05,0.0025
LimburgM,15,degree,1,0.05,0.0025
GeuijenP,3,degree,1,0.05,0.0025
BeckmannV,98,degree,1,0.05,0.0025
BirdT,41,degree,1,0.05,0.0025
DomingoA,91,degree,1,0.05,0.0025
PottschmidtKSFC,37,degree,1,0.05,0.0025
NgWHK,10,degree,1,0.05,0.0025
PujariPK,10,degree,1,0.05,0.0025
GreerHF,13,degree,1,0.05,0.0025
SakidjaR,10,degree,1,0.05,0.0025
BarsoumMW,10,degree,1,0.05,0.0025
BarningC,7,degree,1,0.05,0.0025
QuintillaR,7,degree,1,0.05,0.0025
DanielHM,7,degree,1,0.05,0.0025
CherianD,5,degree,1,0.05,0.0025
TazelaarCGJ,8,degree,1,0.05,0.0025
BeekTF,15,degree,1,0.05,0.0025
GierholzA,15,degree,1,0.05,0.0025
SasiadekA,15,degree,1,0.05,0.0025
GroßbergerC,19,degree,1,0.05,0.0025
CasadioC,19,degree,1,0.05,0.0025
GurwellM,34,degree,1,0.05,0.0025
HomanD,19,degree,1,0.05,0.0025
KovalevYY,19,degree,1,0.05,0.0025
MolinaSN,19,degree,1,0.05,0.0025
PushkarevAB,19,degree,1,0.05,0.0025
SavolainenT,19,degree,1,0.05,0.0025
SteinbringT,19,degree,1,0.05,0.0025
ThumC,19,degree,1,0.05,0.0025
BlauwAN,7,degree,1,0.05,0.0025
BenincàE,16,degree,1,0.05,0.0025
GreenwoodN,14,degree,1,0.05,0.0025
SalmonJP,8,degree,1,0.05,0.0025
CowieME,11,degree,1,0.05,0.0025
deJongDTHA,8,degree,1,0.05,0.0025
BoukhanovskyAV,40,degree,1,0.05,0.0025
CausanillesLlanesA,6,degree,1,0.05,0.0025
NordmannV,7,degree,1,0.05,0.0025
deHonO,6,degree,1,0.05,0.0025
ReiberJHC,25,degree,1,0.05,0.0025
TuS,11,degree,1,0.05,0.0025
DeKokP,4,degree,1,0.05,0.0025
KuijsRH,15,degree,1,0.05,0.0025
ÖztoprakMA,4,degree,1,0.05,0.0025
ChenYP,27,degree,1,0.05,0.0025
LambertB,8,degree,1,0.05,0.0025
DooleyK,2,degree,1,0.05,0.0025
PatwardhanA,2,degree,1,0.05,0.0025
LipsD,10,degree,1,0.05,0.0025
OliverBG,7,degree,1,0.05,0.0025
DvoyashkinaN,6,degree,1,0.05,0.0025
FreudeD,14,degree,1,0.05,0.0025
StepanovAG,12,degree,1,0.05,0.0025
BöhlmannW,6,degree,1,0.05,0.0025
KärgerJ,30,degree,1,0.05,0.0025
FaliagkasLRRP,1,degree,1,0.05,0.0025
KimW,11,degree,1,0.05,0.0025
RoggenE,25,degree,1,0.05,0.0025
CorsiniE,31,degree,1,0.05,0.0025
GoldingN,5,degree,1,0.05,0.0025
AugustTA,5,degree,1,0.05,0.0025
LucasTCD,5,degree,1,0.05,0.0025
GavaghanDJ,5,degree,1,0.05,0.0025
McinernyG,5,degree,1,0.05,0.0025
GoodwinGM,10,degree,1,0.05,0.0025
BrowningM,10,degree,1,0.05,0.0025
JonesALHJ,10,degree,1,0.05,0.0025
MoessnangC,10,degree,1,0.05,0.0025
vanZuthphenL,10,degree,1,0.05,0.0025
VeeraraghavanM,3,degree,1,0.05,0.0025
TierneyB,4,degree,1,0.05,0.0025
ArtsK,3,degree,1,0.05,0.0025
KaperLMJB,18,degree,1,0.05,0.0025
PiranomonteS,76,degree,1,0.05,0.0025
RhodinNHP,18,degree,1,0.05,0.0025
SiebesM,16,degree,1,0.05,0.0025
GijsenF,4,degree,1,0.05,0.0025
BirksHJB,32,degree,1,0.05,0.0025
HulsL,3,degree,1,0.05,0.0025
NentjesL,19,degree,1,0.05,0.0025
RinneT,13,degree,1,0.05,0.0025
BakkerEWP,11,degree,1,0.05,0.0025
FlintJ,4,degree,1,0.05,0.0025
BuraglioN,3,degree,1,0.05,0.0025
LeeHN,9,degree,1,0.05,0.0025
YoonMJ,9,degree,1,0.05,0.0025
KimSH,9,degree,1,0.05,0.0025
ParisN,9,degree,1,0.05,0.0025
OteguiMS,9,degree,1,0.05,0.0025
ChungT,9,degree,1,0.05,0.0025
SheikhA,4,degree,1,0.05,0.0025
YamamotoS,18,degree,1,0.05,0.0025
LouZ,11,degree,1,0.05,0.0025
MaltsevaE,13,degree,1,0.05,0.0025
VanderkerckhoveJ,2,degree,1,0.05,0.0025
MerckelbachH,43,degree,1,0.05,0.0025
KeenH,3,degree,1,0.05,0.0025
LuzuriagaCX,3,degree,1,0.05,0.0025
MuzalevK,7,degree,1,0.05,0.0025
NiepothN,3,degree,1,0.05,0.0025
KeG,7,degree,1,0.05,0.0025
deRoodeJC,3,degree,1,0.05,0.0025
OchsendorfBB,37,degree,1,0.05,0.0025
PanahiMoghaddamP,2,degree,1,0.05,0.0025
PoortermanJHG,50,degree,1,0.05,0.0025
PridgeonCS,18,degree,1,0.05,0.0025
SchlottC,18,degree,1,0.05,0.0025
WongMW,18,degree,1,0.05,0.0025
HeringaMB,34,degree,1,0.05,0.0025
HeckelT,18,degree,1,0.05,0.0025
LeedaleJ,18,degree,1,0.05,0.0025
LaunayL,18,degree,1,0.05,0.0025
GryshkovaV,18,degree,1,0.05,0.0025
PrzyborskiS,18,degree,1,0.05,0.0025
BearonRN,18,degree,1,0.05,0.0025
WilkinsonEL,18,degree,1,0.05,0.0025
AnsariT,18,degree,1,0.05,0.0025
GreenmanJ,18,degree,1,0.05,0.0025
HendriksDFG,18,degree,1,0.05,0.0025
SidawayJSYRL,18,degree,1,0.05,0.0025
CrossMJ,18,degree,1,0.05,0.0025
GoldringCEP,18,degree,1,0.05,0.0025
SchiphorstA,22,degree,1,0.05,0.0025
NutakkiR,16,degree,1,0.05,0.0025
BronSAKG,16,degree,1,0.05,0.0025
HoeschM,16,degree,1,0.05,0.0025
VisserAD,16,degree,1,0.05,0.0025
ZhongZ,34,degree,1,0.05,0.0025
HeumenEV,16,degree,1,0.05,0.0025
Riis-VestergaardMI,4,degree,1,0.05,0.0025
ShokohiT,8,degree,1,0.05,0.0025
AslaniN,12,degree,1,0.05,0.0025
AhangarkaniF,8,degree,1,0.05,0.0025
MeyabadiMF,8,degree,1,0.05,0.0025
StebbinsGTMMP,10,degree,1,0.05,0.0025
MDSRatingScalesReviewCommittee,10,degree,1,0.05,0.0025
CallusE,4,degree,1,0.05,0.0025
LevertEM,4,degree,1,0.05,0.0025
DeGrooteK,4,degree,1,0.05,0.0025
CaseyF,4,degree,1,0.05,0.0025
Vasco-PalaciosAM,2,degree,1,0.05,0.0025
HernandezJPMMCFMAE,2,degree,1,0.05,0.0025
VeldtEA,3,degree,1,0.05,0.0025
vanHoutemCMHH,29,degree,1,0.05,0.0025
MayLG,9,degree,1,0.05,0.0025
MartijnAJ,4,degree,1,0.05,0.0025
MeerhoffF,19,degree,1,0.05,0.0025
WarnsinckCJ,7,degree,1,0.05,0.0025
ZanoniTB,10,degree,1,0.05,0.0025
PedrosaTN,10,degree,1,0.05,0.0025
CatarinoCM,10,degree,1,0.05,0.0025
deOliveiraDP,10,degree,1,0.05,0.0025
DenHartogG,10,degree,1,0.05,0.0025
BastA,19,degree,1,0.05,0.0025
HagemannG,10,degree,1,0.05,0.0025
deMoraesBarrosSB,10,degree,1,0.05,0.0025
Maria-EnglerSS,10,degree,1,0.05,0.0025
LekanneDeprezH,10,degree,1,0.05,0.0025
RajamanickamSK,10,degree,1,0.05,0.0025
JelinekL,15,degree,1,0.05,0.0025
KanoffKE,17,degree,1,0.05,0.0025
RozeboomHJ,7,degree,1,0.05,0.0025
QuaedfliegPJLM,15,degree,1,0.05,0.0025
deJongEMLD,34,degree,1,0.05,0.0025
RutjesH,11,degree,1,0.05,0.0025
PoddubnyAN,24,degree,1,0.05,0.0025
MitraV,11,degree,1,0.05,0.0025
BischoffR,15,degree,1,0.05,0.0025
HorvatovichP,14,degree,1,0.05,0.0025
MaT,6,degree,1,0.05,0.0025
AgolE,60,degree,1,0.05,0.0025
ChatterjeeSAMM,7,degree,1,0.05,0.0025
WackersPFK,35,degree,1,0.05,0.0025
BondSL,8,degree,1,0.05,0.0025
SyposzM,8,degree,1,0.05,0.0025
GuilfordT,28,degree,1,0.05,0.0025
Farré-GuaschE,7,degree,1,0.05,0.0025
HermansRHM,16,degree,1,0.05,0.0025
deHinghIHJT,16,degree,1,0.05,0.0025
AalbersAGJ,16,degree,1,0.05,0.0025
MorrisJF,2,degree,1,0.05,0.0025
AndreoniA,5,degree,1,0.05,0.0025
SenS,16,degree,1,0.05,0.0025
HagedoornPL,5,degree,1,0.05,0.0025
AartsmaTJ,5,degree,1,0.05,0.0025
CantersGW,5,degree,1,0.05,0.0025
Acosta-SmithEVJKCRARLM,4,degree,1,0.05,0.0025
NazmiKFVHACG,4,degree,1,0.05,0.0025
delaGarzaMMGJJVRJ,4,degree,1,0.05,0.0025
Leon-SicairosN,12,degree,1,0.05,0.0025
AngelozziI,28,degree,1,0.05,0.0025
BeerthuisR,9,degree,1,0.05,0.0025
RaoufmoghaddamS,9,degree,1,0.05,0.0025
MannathanS,5,degree,1,0.05,0.0025
MinnaardAJ,5,degree,1,0.05,0.0025
PalavalliB,8,degree,1,0.05,0.0025
MenonN,6,degree,1,0.05,0.0025
JanbabaeiG,7,degree,1,0.05,0.0025
AbastabarM,7,degree,1,0.05,0.0025
BabaeianM,7,degree,1,0.05,0.0025
vanEijsdenM,12,degree,1,0.05,0.0025
DekkerLH,13,degree,1,0.05,0.0025
RuttenbergB,10,degree,1,0.05,0.0025
CaselleJE,10,degree,1,0.05,0.0025
JohnsonAE,11,degree,1,0.05,0.0025
RichterLJ,10,degree,1,0.05,0.0025
CannonA,10,degree,1,0.05,0.0025
vandenHeuvelN,10,degree,1,0.05,0.0025
BagbyRM,4,degree,1,0.05,0.0025
GeY,18,degree,1,0.05,0.0025
deJagerTAJ,10,degree,1,0.05,0.0025
RadhoeS,7,degree,1,0.05,0.0025
BergmannMJ,7,degree,1,0.05,0.0025
DomburgRT,7,degree,1,0.05,0.0025
LenzenMJ,18,degree,1,0.05,0.0025
TitteringtonDJ,36,degree,1,0.05,0.0025
BerkR,19,degree,1,0.05,0.0025
BollenKA,19,degree,1,0.05,0.0025
BrembsB,19,degree,1,0.05,0.0025
BrownL,19,degree,1,0.05,0.0025
ClydeM,19,degree,1,0.05,0.0025
EaswaranK,19,degree,1,0.05,0.0025
JohnsonVE,19,degree,1,0.05,0.0025
KetJCF,19,degree,1,0.05,0.0025
LangenbachGE,6,degree,1,0.05,0.0025
BlumSI,4,degree,1,0.05,0.0025
FloodE,4,degree,1,0.05,0.0025
ScwartzCE,4,degree,1,0.05,0.0025
BosEJ,13,degree,1,0.05,0.0025
vanZuijlenP,13,degree,1,0.05,0.0025
CarrardVC,2,degree,1,0.05,0.0025
PhillipsAC,15,degree,1,0.05,0.0025
AntonysunilA,9,degree,1,0.05,0.0025
InstonN,14,degree,1,0.05,0.0025
McTernanPG,19,degree,1,0.05,0.0025
CornoAF,1,degree,1,0.05,0.0025
FeldsteinEwingSW,18,degree,1,0.05,0.0025
deGraafP,34,degree,1,0.05,0.0025
HoebinkM,12,degree,1,0.05,0.0025
GruythuysenRJM,24,degree,1,0.05,0.0025
vanStrijpAJP,47,degree,1,0.05,0.0025
HazelaarC,6,degree,1,0.05,0.0025
VanEijnattenM,6,degree,1,0.05,0.0025
DaheleM,6,degree,1,0.05,0.0025
